DMS_id,max_identity
NP_619542.1,0.0
NP_619636.2,0.0
NP_619646.1,0.0
NP_619649.1,0.0
NP_619729.1,0.0
NP_620128.1,0.0
NP_620148.1,0.0
NP_620170.3,0.0
NP_620409.1,0.0
NP_620596.2,0.0
NP_620689.1,0.0
NP_640334.2,0.0
NP_640335.2,0.0
NP_640341.1,0.0
NP_644805.1,0.0
NP_644807.1,0.0
NP_644813.1,0.0
NP_647479.2,0.0
NP_647480.1,0.0
NP_647593.1,0.0
NP_652763.1,0.0
NP_653164.2,0.0
NP_653174.3,0.0
NP_653178.3,0.0
NP_653186.2,0.0
NP_653200.2,0.0
NP_653213.6,0.0
NP_653234.2,0.0
NP_653259.3,0.0
NP_658985.2,0.0
NP_658986.1,0.0
NP_659403.4,0.0
NP_659428.2,0.0
NP_659434.2,0.0
NP_659451.1,0.0
NP_659501.1,0.0
NP_659505.1,0.0
NP_660149.2,0.0
NP_660161.1,0.0
NP_660200.1,0.0
NP_660201.1,0.0
NP_660208.2,0.0
NP_663304.1,0.0
NP_665859.1,0.0
NP_665860.2,0.0
NP_665877.1,0.0
NP_665898.1,0.0
NP_671724.1,0.0
NP_671729.2,0.0
NP_679211.2,0.0
NP_680475.1,0.0
NP_683695.1,0.0
NP_683720.2,0.0
NP_683763.2,0.0
NP_689476.2,0.0
NP_689482.1,0.0
NP_689505.1,0.0
NP_689509.1,0.0
NP_689518.1,0.0
NP_689549.3,0.0
NP_689597.1,0.0
NP_689606.2,0.0
NP_689629.2,0.0
NP_689632.2,0.0
NP_689656.2,0.0
NP_689677.1,0.0
NP_689703.1,0.0
NP_689726.3,0.0
NP_689735.1,0.0
NP_689807.1,0.0
NP_689831.2,0.0
NP_689854.2,0.0
NP_689862.1,0.0
NP_689935.2,0.0
NP_689956.2,0.0
NP_689966.2,0.0
NP_689967.2,0.0
NP_689991.1,0.0
NP_689996.4,0.0
NP_690870.3,0.0
NP_694551.1,0.0
NP_694571.2,0.0
NP_694944.1,0.0
NP_694955.2,0.0
NP_694972.3,0.0
NP_694984.5,0.0
NP_705690.2,0.0
NP_705831.1,0.0
NP_705902.2,0.0
NP_714544.1,0.0
NP_714915.3,0.0
NP_714928.1,0.0
NP_722540.1,0.0
NP_722541.1,0.0
NP_733764.1,0.0
NP_733774.1,0.0
NP_741960.1,0.0
NP_742055.1,0.0
NP_742105.1,0.0
NP_751951.1,0.0
NP_758440.1,0.0
NP_758454.1,0.0
NP_758840.1,0.0
NP_758872.1,0.0
NP_758957.2,0.0
NP_775109.2,0.0
NP_775300.1,0.0
NP_775748.2,0.0
NP_775754.2,0.0
NP_775766.2,0.0
NP_775771.3,0.0
NP_775822.3,0.0
NP_775831.2,0.0
NP_775901.3,0.0
NP_775925.1,0.0
NP_775960.4,0.0
NP_777362.1,0.0
NP_777576.1,0.0
NP_777577.2,0.0
NP_777596.2,0.0
NP_778243.1,0.0
NP_783328.1,0.0
NP_787110.2,0.0
NP_789788.1,0.0
NP_789794.1,0.0
NP_789845.1,0.0
NP_796374.2,0.0
NP_803187.1,0.0
NP_808592.2,0.0
NP_808807.2,0.0
NP_808880.1,0.0
NP_814444.1,0.0
NP_816931.1,0.0
NP_821080.1,0.0
NP_821133.1,0.0
NP_835366.1,0.0
NP_835455.1,0.0
NP_835466.2,0.0
NP_848547.4,0.0
NP_848549.3,0.0
NP_848612.2,0.0
NP_848621.2,0.0
NP_849164.2,0.0
NP_851853.1,0.0
NP_852107.1,0.0
NP_852122.1,0.0
NP_852664.1,0.0
NP_853512.1,0.0
NP_858058.1,0.0
NP_859056.2,0.0
NP_859065.2,0.0
NP_861448.2,0.0
NP_861454.2,0.0
NP_862823.1,0.0
NP_870998.2,0.0
NP_872282.1,0.0
NP_872354.1,0.0
NP_872621.1,0.0
NP_877435.3,0.0
NP_877437.2,0.0
NP_878314.1,0.0
NP_886552.3,0.0
NP_891552.1,0.0
NP_891847.1,0.0
NP_891988.1,0.0
NP_892003.2,0.0
NP_898871.1,0.0
NP_898898.1,0.0
NP_899196.1,0.0
NP_899200.1,0.0
NP_919224.1,0.0
NP_919253.1,0.0
NP_919255.2,0.0
NP_919259.3,0.0
NP_919299.3,0.0
NP_919438.1,0.0
NP_922932.2,0.0
NP_932173.1,1.0
NP_937799.1,0.0
NP_937859.1,0.0
NP_937983.2,0.0
NP_938011.1,0.0
NP_938012.2,0.0
NP_938023.1,0.0
NP_938033.1,1.0
NP_938143.1,0.0
NP_938149.2,0.0
NP_938207.2,0.0
NP_940905.2,0.0
NP_940916.2,0.0
NP_940927.2,0.0
NP_940978.2,0.0
NP_940988.2,0.0
NP_942559.1,0.0
NP_945185.1,0.0
NP_945316.1,0.0
NP_945345.2,0.0
NP_945350.1,0.0
NP_954634.1,0.0
NP_954659.1,0.0
NP_954712.1,0.0
NP_954986.2,0.0
NP_955366.1,0.0
NP_957705.1,0.0
NP_958850.1,0.0
NP_963883.2,0.0
NP_963925.2,0.0
NP_964012.2,0.0
NP_976035.1,0.0
NP_981932.1,0.0
NP_982272.2,0.0
NP_982301.1,0.0
NP_991331.1,0.0
NP_995322.1,0.0
NP_996879.1,0.0
NP_996917.1,0.0
NP_996919.1,0.0
NP_996991.1,0.0
NP_996994.1,0.0
NP_997005.1,0.0
NP_997229.2,0.0
NP_997235.3,0.0
NP_997253.2,0.0
NP_997304.3,0.0
NP_997464.2,0.0
NP_998764.1,0.0
NP_998818.1,0.0
NP_998885.1,0.0
